fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,pH,sulphates,alcohol
10.3,0.53,0.48,2.5,0.063,1.9459101490553132,3.12,0.59,9.3
5.7,0.15,0.28,3.7,0.045,4.060443010546419,3.22,0.27,11.2
6.5,0.36,0.49,2.9,0.03,2.833213344056216,3.1,0.49,12.1
7.6,0.29,0.58,17.5,0.040999999999999995,3.9512437185814275,3.16,0.66,9.5
6.6,0.19,0.33,1.8,0.035,3.7612001156935624,3.15,0.36,10.2
6.9,0.16,0.3,9.6,0.057,3.9318256327243257,3.39,0.38,9.6
7.3,0.19,0.24,6.3,0.054000000000000006,3.5553480614894135,3.36,0.54,10.0
5.8,0.26,0.24,9.2,0.044000000000000004,4.02535169073515,3.31,0.38,9.4
6.3,0.55,0.45,13.0,0.047,3.5263605246161616,3.2,0.46,9.2
7.9,0.29,0.36,11.1,0.033,3.784189633918261,3.14,0.46,10.3
7.7,0.34,0.28,11.0,0.04,3.4657359027997265,3.27,0.29,9.2
6.8,0.31,0.3,8.0,0.027999999999999997,3.5263605246161616,3.13,0.63,12.6
6.6,0.25,0.51,8.0,0.047,4.127134385045092,3.22,0.49,9.2
6.2,0.37,0.24,6.1,0.032,2.995732273553991,3.04,0.26,13.4
8.9,0.61,0.49,2.0,0.27,3.1780538303479458,3.12,1.02,9.3
6.4,0.35,0.21,2.1,0.051,3.8501476017100584,3.16,0.5,9.5
7.1,0.26,0.19,8.2,0.051,3.9889840465642745,3.16,0.52,9.7
6.4,0.4,0.23,1.6,0.066,1.791759469228055,3.34,0.56,9.2
7.2,0.655,0.03,1.8,0.078,2.0794415416798357,3.34,0.39,9.5
7.0,0.2,0.74,0.8,0.044000000000000004,2.995732273553991,3.46,0.53,10.2
6.2,0.28,0.28,4.3,0.026000000000000002,3.1354942159291497,2.98,0.64,13.1
8.3,0.33,0.42,1.15,0.033,2.9444389791664403,3.2,0.32,12.4
9.8,0.42,0.48,9.85,0.034,1.791759469228055,2.87,0.29,10.0
8.0,0.6,0.08,2.6,0.055999999999999994,1.3862943611198906,3.22,0.37,13.0
8.0,0.62,0.33,2.7,0.08800000000000001,2.833213344056216,3.31,0.58,10.7
5.8,0.32,0.38,4.75,0.033,3.1780538303479458,3.42,0.42,11.8
6.9,0.4,0.22,5.95,0.081,4.343805421853684,3.4,0.57,9.4
8.6,0.37,0.7,12.15,0.039,3.091042453358316,3.0,0.73,9.3
10.6,0.31,0.49,2.2,0.063,2.9444389791664403,3.14,0.51,9.8
6.0,0.21,0.24,12.1,0.05,4.02535169073515,3.34,0.39,9.4
5.8,0.26,0.24,9.2,0.044000000000000004,4.02535169073515,3.31,0.38,9.4
6.5,0.425,0.4,13.1,0.038,4.0943445622221,3.23,0.57,9.0
7.5,0.33,0.36,2.6,0.051,3.295836866004329,3.32,0.53,12.7
6.8,0.69,0.0,5.6,0.124,3.091042453358316,3.46,0.72,10.2
6.2,0.43,0.22,1.8,0.078,3.091042453358316,3.52,0.6,9.5
6.6,0.19,0.99,1.2,0.122,3.828641396489095,3.09,0.31,8.7
7.6,0.17,0.36,4.5,0.042,3.295836866004329,3.09,0.47,9.5
6.4,0.22,0.32,7.9,0.028999999999999998,3.5553480614894135,3.4,0.39,10.2
6.4,0.36,0.2,5.7,0.11800000000000001,4.127134385045092,3.24,0.43,9.5
6.6,0.19,0.28,1.1,0.044000000000000004,3.6635616461296463,3.22,0.69,11.2
6.7,0.31,0.3,2.1,0.038,2.9444389791664403,3.36,0.63,10.6
6.7,0.16,0.32,12.5,0.035,2.9444389791664403,2.88,0.36,9.0
6.6,0.24,0.38,8.0,0.042,4.04305126783455,3.21,0.46,9.2
8.0,0.14,0.49,1.5,0.035,3.7612001156935624,3.26,0.4,10.6
6.5,0.3,0.32,2.0,0.044000000000000004,3.5553480614894135,3.37,0.68,11.0
6.6,0.42,0.13,12.8,0.044000000000000004,3.295836866004329,3.24,0.47,9.0
8.4,0.32,0.35,11.7,0.028999999999999998,1.3862943611198906,3.02,0.34,11.8
6.3,0.43,0.32,8.8,0.042,2.9444389791664403,3.28,0.33,12.9
9.4,0.3,0.32,10.7,0.028999999999999998,2.70805020110221,2.85,0.42,10.6
8.2,0.35,0.33,2.4,0.076,2.4849066497880004,3.27,0.81,11.0
7.0,0.39,0.31,5.3,0.16899999999999998,3.4965075614664802,3.2,0.48,9.4
8.7,0.41,0.41,6.2,0.078,3.258096538021482,3.24,0.77,12.6
6.4,0.21,0.34,16.05,0.04,4.04305126783455,3.11,0.38,10.6
6.4,0.79,0.04,2.2,0.061,2.4849066497880004,3.53,0.65,10.4
6.0,0.3,0.33,2.1,0.042,3.4657359027997265,3.32,0.42,12.5
8.0,0.3,0.28,5.7,0.044000000000000004,3.4657359027997265,3.16,0.51,10.2
6.8,0.27,0.28,7.8,0.038,3.295836866004329,3.24,0.34,12.5
7.0,0.45,0.34,2.7,0.08199999999999999,2.833213344056216,3.55,0.6,9.5
6.6,0.32,0.47,15.6,0.063,3.332204510175204,3.18,0.56,9.0
6.6,0.23,0.27,5.6,0.043,3.784189633918261,3.27,0.76,9.5
6.7,0.15,0.38,1.7,0.037000000000000005,3.044522437723423,3.09,0.53,11.4
8.5,0.19,0.48,1.1,0.026000000000000002,3.1780538303479458,2.9,0.5,10.5
8.0,0.62,0.35,2.8,0.086,3.367295829986474,3.31,0.62,10.8
5.9,0.22,0.18,6.4,0.040999999999999995,3.367295829986474,3.27,0.5,9.9
6.4,0.42,0.19,9.3,0.043,3.367295829986474,3.23,0.53,10.98
6.5,0.36,0.36,6.7,0.185,3.960813169597578,3.17,0.42,9.3
7.1,0.28,0.19,7.8,0.04,3.8918202981106265,3.16,0.5,9.4
7.8,0.25,0.37,1.0,0.043,2.3978952727983707,3.08,0.38,11.4
7.5,0.42,0.2,1.4,0.06,2.772588722239781,3.06,0.4,9.4
6.0,0.17,0.29,9.7,0.044000000000000004,3.5263605246161616,3.12,0.36,9.2
6.7,0.48,0.32,1.4,0.021,3.1354942159291497,3.15,0.53,12.7
9.8,0.31,0.49,15.4,0.046,2.6390573296152584,3.18,0.45,9.5
6.6,0.36,0.28,6.1,0.028999999999999998,2.5649493574615367,3.19,0.27,12.8
6.4,0.18,0.35,1.0,0.045,3.6888794541139363,3.31,0.35,10.9
6.7,0.18,0.37,1.3,0.027000000000000003,3.7612001156935624,3.24,0.37,12.8
6.3,0.21,0.28,1.5,0.051,3.8501476017100584,3.23,0.42,10.1
5.2,0.44,0.04,1.4,0.036000000000000004,3.784189633918261,3.36,0.33,12.1
6.6,0.26,0.21,2.9,0.026000000000000002,3.8918202981106265,3.22,0.38,11.3
7.9,0.35,0.46,3.6,0.078,2.772588722239781,3.35,0.86,12.8
8.8,0.2,0.28,1.1,0.018000000000000002,2.9444389791664403,2.97,0.35,10.4
6.2,0.24,0.27,2.9,0.039,3.4339872044851463,3.12,0.37,12.8
8.2,0.64,0.27,2.0,0.095,1.791759469228055,3.13,0.62,9.1
7.1,0.26,0.34,14.4,0.067,3.58351893845611,3.07,0.53,9.1
5.5,0.12,0.33,1.0,0.038,3.1780538303479458,3.25,0.45,9.8
7.1,0.14,0.4,1.2,0.051,4.02535169073515,3.3,0.96,9.8
6.6,0.3,0.45,8.0,0.038,4.007333185232471,3.18,0.48,9.5
5.2,0.16,0.34,0.8,0.028999999999999998,3.295836866004329,3.25,0.51,10.1
7.2,0.17,0.41,1.6,0.052000000000000005,3.2188758248682006,3.19,0.49,10.8
7.6,0.22,0.34,9.7,0.035,3.295836866004329,3.08,0.49,9.8
6.6,0.32,0.33,2.5,0.052000000000000005,3.713572066704308,3.15,0.6,10.0
6.3,0.3,0.48,1.8,0.069,2.9444389791664403,3.44,0.78,10.3
6.6,0.285,0.49,11.4,0.035,4.060443010546419,3.08,0.54,8.9
6.5,0.18,0.26,1.4,0.040999999999999995,3.713572066704308,3.34,0.72,9.5
8.7,0.31,0.73,14.35,0.044000000000000004,3.332204510175204,2.96,0.88,8.7
8.4,0.56,0.08,2.1,0.105,2.833213344056216,3.13,0.52,11.0
7.8,0.52,0.25,1.9,0.081,2.70805020110221,3.43,0.65,9.0
8.3,0.18,0.3,1.1,0.033,3.044522437723423,3.02,0.51,11.0
6.1,0.34,0.31,12.0,0.053,3.8501476017100584,3.16,0.48,8.6
5.1,0.42,0.01,1.5,0.017,3.258096538021482,3.38,0.36,12.3
8.8,0.39,0.34,5.9,0.055,3.5263605246161616,2.95,0.51,11.8
7.6,0.26,0.47,1.6,0.068,1.791759469228055,3.1,0.45,9.6
7.4,0.64,0.47,14.15,0.168,3.7612001156935624,2.9,0.49,9.3
7.4,0.26,0.29,3.7,0.048,2.70805020110221,3.06,0.45,11.4
6.3,0.36,0.2,2.0,0.048,3.8918202981106265,3.17,0.51,9.6
8.3,0.2,0.49,1.7,0.038,3.6635616461296463,3.05,0.37,10.1
9.2,0.43,0.52,2.3,0.083,2.70805020110221,3.35,0.61,11.3
7.4,0.39,0.23,7.0,0.033,3.4011973816621555,3.14,0.42,10.5
6.8,0.44,0.37,5.1,0.047,3.8501476017100584,3.08,0.65,10.5
8.0,0.57,0.23,3.2,0.073,2.8903717578961645,3.26,0.57,9.3
6.1,0.27,0.31,3.9,0.034,3.7612001156935624,3.24,0.46,10.9
6.7,0.35,0.48,8.8,0.055999999999999994,3.58351893845611,3.04,0.47,9.4
6.1,0.19,0.37,2.6,0.040999999999999995,3.2188758248682006,3.18,0.5,10.9
8.7,0.765,0.22,2.3,0.064,2.302585092994046,3.1,0.55,9.4
8.7,0.3,0.34,4.8,0.018000000000000002,3.1780538303479458,3.12,0.49,11.2
7.9,0.22,0.49,3.8,0.042,3.295836866004329,3.1,0.39,10.5
6.9,0.615,0.42,12.0,0.067,3.2188758248682006,3.19,0.34,9.3
5.6,0.33,0.28,1.2,0.031,3.5263605246161616,3.49,0.58,10.9
7.0,0.24,0.36,2.8,0.034,3.1354942159291497,3.19,0.38,12.6
7.1,0.14,0.33,1.0,0.10400000000000001,3.044522437723423,3.19,0.64,11.5
6.3,0.22,0.34,5.0,0.032,3.6109179126442243,3.27,0.36,13.5
9.9,0.27,0.49,5.0,0.08199999999999999,2.302585092994046,3.19,0.52,12.5
6.7,0.61,0.21,1.65,0.11699999999999999,3.713572066704308,3.11,0.57,9.3
6.6,0.26,0.56,15.4,0.053,3.4965075614664802,3.11,0.49,9.3
6.9,0.63,0.01,2.4,0.076,2.70805020110221,3.34,0.53,10.8
9.3,0.41,0.39,2.2,0.064,2.5649493574615367,3.26,0.65,10.2
7.8,0.5,0.3,1.9,0.075,2.1972245773362196,3.31,0.56,10.4
6.8,0.22,0.26,1.2,0.040999999999999995,3.4011973816621555,3.04,0.35,11.2
6.6,0.32,0.34,7.7,0.044000000000000004,4.1588830833596715,3.22,0.48,9.7
7.3,0.22,0.4,14.75,0.042,3.817712325956905,3.36,0.41,9.1
6.9,0.2,0.3,4.7,0.040999999999999995,3.713572066704308,3.16,0.35,10.2
6.4,0.26,0.26,1.1,0.052000000000000005,3.1354942159291497,3.09,0.54,9.3
5.0,0.17,0.56,1.5,0.026000000000000002,3.2188758248682006,3.48,0.39,10.8
5.9,0.37,0.14,6.3,0.036000000000000004,3.5553480614894135,3.17,0.63,9.8
7.4,0.33,0.26,15.6,0.049,4.219507705176107,3.06,0.68,9.5
6.4,0.32,0.23,16.2,0.055,3.6109179126442243,3.26,0.54,9.1
6.0,0.51,0.0,2.1,0.064,3.713572066704308,3.54,0.93,10.7
7.0,0.36,0.21,2.3,0.086,3.044522437723423,3.4,0.54,10.1
8.7,0.29,0.52,1.6,0.113,2.5649493574615367,3.25,0.58,9.5
11.6,0.41,0.58,2.8,0.096,3.258096538021482,3.13,0.53,10.0
7.5,0.26,0.31,1.6,0.032,3.6109179126442243,2.97,0.43,11.9
8.0,0.48,0.34,2.2,0.073,2.833213344056216,3.28,0.66,12.4
8.1,0.24,0.33,10.2,0.048,3.8501476017100584,3.16,0.48,10.3
7.6,0.31,0.23,12.7,0.054000000000000006,3.044522437723423,3.16,0.5,9.7
9.2,0.32,0.42,1.3,0.046,2.70805020110221,3.08,0.48,9.6
6.9,0.19,0.35,13.5,0.038,3.912023005428146,3.0,0.63,10.7
6.2,0.23,0.36,17.2,0.039,3.6375861597263857,3.23,0.43,8.8
7.4,0.31,0.26,8.6,0.048,3.871201010907891,3.26,0.36,9.1
5.9,0.17,0.29,3.1,0.03,3.4965075614664802,3.41,0.33,13.7
6.8,0.23,0.29,15.4,0.073,4.04305126783455,3.06,0.41,8.7
6.7,0.21,0.34,1.5,0.035,3.828641396489095,3.24,0.36,12.6
6.5,0.22,0.29,7.4,0.027999999999999997,2.833213344056216,3.15,0.56,10.9
7.7,0.23,0.31,10.7,0.038,4.0943445622221,3.12,0.55,9.5
8.4,0.67,0.19,2.2,0.09300000000000001,2.4849066497880004,3.2,0.59,9.2
5.9,0.25,0.27,1.5,0.028999999999999998,3.6375861597263857,3.2,0.46,12.2
6.8,0.21,0.55,14.6,0.053,3.5553480614894135,2.93,0.44,9.2
6.8,0.24,0.35,6.4,0.048,3.8066624897703196,3.29,0.55,10.5
8.2,0.915,0.27,2.1,0.08800000000000001,2.0794415416798357,3.26,0.47,10.0
5.3,0.26,0.23,5.15,0.034,3.8918202981106265,3.82,0.51,10.5
6.4,0.27,0.29,10.8,0.027999999999999997,2.8903717578961645,3.18,0.37,11.2
8.5,0.21,0.52,1.9,0.09,2.302585092994046,3.36,0.67,10.4
6.1,0.3,0.56,2.8,0.044000000000000004,3.871201010907891,3.3,0.57,10.9
6.1,0.33,0.32,7.8,0.052000000000000005,3.970291913552122,3.39,0.65,9.5
4.4,0.46,0.1,2.8,0.024,3.4657359027997265,3.48,0.34,13.1
7.2,0.2,0.3,2.0,0.039,3.784189633918261,3.3,0.41,12.0
8.9,0.34,0.32,1.3,0.040999999999999995,2.5649493574615367,3.17,0.49,9.5
6.4,0.26,0.49,6.4,0.037000000000000005,3.6375861597263857,3.38,0.53,9.7
7.0,0.3,0.51,13.6,0.05,3.713572066704308,3.07,0.52,9.6
7.8,0.2,0.24,1.6,0.026000000000000002,3.295836866004329,3.08,0.74,12.1
7.4,0.25,0.37,13.5,0.06,3.970291913552122,3.0,0.44,9.1
7.4,0.4,0.29,5.4,0.044000000000000004,3.4657359027997265,3.3,0.5,11.1
7.2,0.24,0.3,1.6,0.048,3.332204510175204,3.25,0.45,10.5
8.4,0.19,0.42,1.6,0.047,2.302585092994046,3.06,0.65,11.1
6.4,0.29,0.28,11.1,0.063,4.204692619390966,2.89,0.57,9.0
7.2,0.34,0.28,10.4,0.10800000000000001,3.784189633918261,2.96,0.57,9.4
7.2,0.23,0.19,13.7,0.052000000000000005,3.871201010907891,3.12,0.53,9.0
6.4,0.31,0.28,2.5,0.039,3.5553480614894135,3.22,0.38,12.7
7.1,0.37,0.67,10.5,0.045,3.912023005428146,3.16,0.44,8.7
8.3,0.14,0.45,1.5,0.039,2.9444389791664403,3.02,0.56,11.0
8.5,0.34,0.44,1.7,0.079,1.9459101490553132,3.52,0.63,10.7
7.1,0.52,0.03,2.6,0.076,3.091042453358316,3.5,0.6,9.8
7.5,0.13,0.38,1.1,0.023,3.7612001156935624,3.28,0.53,11.8
5.8,0.31,0.32,4.5,0.024,3.367295829986474,3.25,0.52,13.7
8.2,0.78,0.0,2.2,0.08900000000000001,2.6390573296152584,3.37,0.46,9.6
15.5,0.645,0.49,4.2,0.095,2.3978952727983707,2.92,0.74,11.1
6.6,0.41,0.16,1.4,0.037000000000000005,3.367295829986474,2.95,0.45,10.6
6.0,0.5,0.04,2.2,0.092,2.6390573296152584,3.46,0.47,10.0
8.2,0.22,0.49,9.6,0.037000000000000005,3.9889840465642745,3.02,0.33,10.6
6.9,0.26,0.38,10.5,0.044000000000000004,3.5263605246161616,3.06,0.5,10.3
5.9,0.26,0.21,12.5,0.034,3.6109179126442243,3.28,0.43,9.5
6.6,0.725,0.09,5.5,0.11699999999999999,2.302585092994046,3.35,0.49,10.8
7.3,0.19,0.27,13.9,0.057,3.828641396489095,2.94,0.41,8.8
5.3,0.76,0.03,2.7,0.043,3.332204510175204,3.34,0.38,9.2
7.2,0.33,0.28,1.4,0.034,3.295836866004329,3.28,0.57,10.6
5.9,0.15,0.31,5.8,0.040999999999999995,3.9889840465642745,3.52,0.46,10.5
7.1,0.39,0.3,9.9,0.037000000000000005,3.4011973816621555,3.07,0.42,10.9
7.1,0.34,0.28,2.0,0.08199999999999999,3.4657359027997265,3.45,0.48,9.4
7.6,0.39,0.32,3.6,0.035,3.1354942159291497,3.08,0.6,12.5
6.3,0.18,0.22,5.6,0.047,3.828641396489095,3.09,0.54,10.0
7.7,0.26,0.32,1.2,0.04,3.295836866004329,3.21,0.56,10.8
7.2,0.31,0.5,13.3,0.055999999999999994,4.23410650459726,3.01,0.47,9.2
7.4,0.26,0.43,6.0,0.022000000000000002,3.1354942159291497,3.13,0.55,11.5
6.6,0.23,0.29,14.45,0.057,3.4011973816621555,3.33,0.54,10.2
6.0,0.16,0.22,1.6,0.042,3.6109179126442243,3.24,0.32,11.4
5.8,0.18,0.37,1.1,0.036000000000000004,3.4657359027997265,3.16,0.48,12.0
7.7,0.28,0.35,15.3,0.055999999999999994,3.4657359027997265,3.27,0.5,9.6
11.1,0.35,0.48,3.1,0.09,1.791759469228055,3.17,0.53,10.5
6.8,0.35,0.53,10.1,0.053,3.6375861597263857,3.07,0.4,9.4
7.2,0.17,0.37,6.9,0.059000000000000004,3.871201010907891,3.08,0.46,11.0
6.2,0.25,0.28,8.5,0.035,3.367295829986474,3.4,0.42,10.4
5.7,0.28,0.28,2.2,0.019,2.772588722239781,3.06,0.52,11.2
7.0,0.69,0.08,1.8,0.09699999999999999,3.1354942159291497,3.34,0.54,9.2
6.0,0.29,0.27,2.3,0.044000000000000004,3.044522437723423,3.31,0.41,12.7
7.7,0.23,0.31,10.7,0.038,4.0943445622221,3.12,0.55,9.5
6.6,0.16,0.21,6.7,0.055,3.784189633918261,3.15,0.52,10.8
7.2,0.725,0.05,4.65,0.086,1.6094379124341003,3.41,0.39,10.9
8.1,0.2,0.49,8.1,0.051,3.9512437185814275,3.1,0.52,11.0
6.9,0.28,0.22,10.0,0.052000000000000005,3.6109179126442243,3.08,0.46,9.6
9.2,0.58,0.2,3.0,0.081,2.772588722239781,3.23,0.59,9.5
8.7,0.52,0.09,2.5,0.091,3.044522437723423,3.34,0.86,10.6
7.4,0.55,0.19,1.8,0.08199999999999999,2.772588722239781,3.49,0.68,10.5
12.3,0.39,0.63,2.3,0.091,1.9459101490553132,3.16,0.49,9.5
8.4,0.25,0.39,2.0,0.040999999999999995,1.6094379124341003,3.27,0.71,12.5
6.9,0.44,0.42,8.5,0.048,2.3978952727983707,3.32,0.46,9.5
8.5,0.655,0.49,6.1,0.122,3.5553480614894135,3.31,1.14,9.3
6.7,0.28,0.34,8.9,0.048,3.4965075614664802,3.25,0.54,11.0
6.2,0.23,0.23,1.2,0.018000000000000002,2.9444389791664403,3.05,0.28,10.6
5.5,0.62,0.33,1.7,0.037000000000000005,3.2188758248682006,3.15,0.39,13.55
7.3,0.26,0.32,1.2,0.040999999999999995,3.4011973816621555,3.07,0.45,12.0
6.3,0.24,0.37,1.8,0.031,1.9459101490553132,3.3,0.34,12.2
6.5,0.33,0.24,14.5,0.048,3.044522437723423,3.06,0.3,11.5
7.8,0.32,0.33,2.4,0.037000000000000005,2.9444389791664403,3.21,0.65,11.7
6.5,0.29,0.52,7.9,0.049,3.58351893845611,3.16,0.51,9.5
6.9,0.38,0.32,8.5,0.044000000000000004,3.6109179126442243,3.38,0.35,12.0
7.7,0.18,0.53,1.2,0.040999999999999995,3.7612001156935624,3.11,0.44,11.9
7.7,0.43,0.37,10.0,0.16899999999999998,3.1354942159291497,3.02,0.64,9.5
6.6,0.24,0.22,12.3,0.051,3.58351893845611,3.1,0.67,9.4
8.5,0.47,0.27,1.9,0.057999999999999996,2.9444389791664403,3.16,0.85,11.1
7.0,0.23,0.33,5.8,0.04,3.258096538021482,3.19,0.58,9.5
6.7,0.42,0.46,9.7,0.054000000000000006,4.219507705176107,3.23,0.5,9.0
5.2,0.34,0.0,1.8,0.05,3.332204510175204,3.68,0.79,14.0
6.4,0.29,0.44,3.6,0.19699999999999998,4.330733340286331,3.01,0.38,9.1
6.2,0.33,0.14,4.8,0.052000000000000005,3.332204510175204,3.21,0.48,9.4
5.7,0.23,0.25,7.95,0.042,2.833213344056216,3.44,0.61,10.3
7.6,0.35,0.6,2.6,0.073,3.1780538303479458,3.38,0.79,11.1
6.9,0.44,0.27,5.0,0.038,3.5263605246161616,3.2,0.42,12.2
5.7,0.265,0.28,6.9,0.036000000000000004,3.8501476017100584,3.36,0.44,10.8
8.7,0.69,0.31,3.0,0.086,3.1780538303479458,3.48,0.74,11.6
5.8,0.25,0.28,11.1,0.055999999999999994,3.828641396489095,3.42,0.43,9.5
8.0,0.25,0.13,17.2,0.036000000000000004,3.912023005428146,2.96,0.46,9.7
6.8,0.28,0.43,7.6,0.03,3.4339872044851463,3.08,0.59,12.5
7.0,0.21,0.28,8.7,0.045,3.6375861597263857,3.25,0.54,10.4
8.1,0.19,0.4,0.9,0.037000000000000005,4.30406509320417,3.06,0.34,10.0
7.8,0.39,0.42,2.0,0.086,2.302585092994046,3.39,0.66,11.6
6.0,0.1,0.24,1.1,0.040999999999999995,2.772588722239781,3.61,0.61,10.3
12.4,0.42,0.49,4.6,0.073,2.995732273553991,3.02,0.61,9.5
6.3,0.27,0.46,11.1,0.053,3.8066624897703196,3.18,0.67,9.4
6.9,0.36,0.34,4.2,0.018000000000000002,4.060443010546419,3.28,0.36,12.7
7.1,0.36,0.28,2.4,0.036000000000000004,3.58351893845611,3.19,0.44,13.5
5.7,0.26,0.25,10.4,0.02,2.0794415416798357,3.39,0.37,10.6
7.4,0.15,0.42,1.7,0.045,3.912023005428146,3.0,0.6,10.4
6.1,0.6,0.12,1.8,0.05,2.4849066497880004,3.42,0.48,10.4
7.3,0.28,0.42,1.2,0.033,3.4011973816621555,3.17,0.43,10.7
7.0,0.49,0.49,5.6,0.06,3.295836866004329,3.34,0.76,10.5
9.4,0.16,0.3,1.4,0.042,3.295836866004329,3.15,0.46,9.1
8.1,0.26,0.3,7.8,0.049,3.6888794541139363,2.99,0.58,10.0
6.5,0.39,0.35,1.6,0.049,2.3978952727983707,3.35,0.51,9.7
7.2,0.695,0.13,2.0,0.076,2.5649493574615367,3.29,0.54,10.1
6.8,0.3,0.33,12.8,0.040999999999999995,4.110873864173311,3.1,0.56,9.8
7.3,0.66,0.0,2.0,0.084,1.9459101490553132,3.61,0.96,9.9
9.1,0.36,0.39,1.8,0.06,3.091042453358316,3.18,0.82,11.0
6.1,0.32,0.24,1.5,0.036000000000000004,3.6635616461296463,3.29,0.42,12.4
7.5,0.755,0.0,1.9,0.084,1.9459101490553132,3.34,0.49,9.7
5.3,0.275,0.24,7.4,0.038,3.367295829986474,3.38,0.51,11.0
7.2,0.15,0.39,1.8,0.043,3.091042453358316,3.52,0.47,10.0
7.8,0.3,0.37,1.3,0.051,2.833213344056216,3.32,0.62,10.0
6.2,0.23,0.35,0.7,0.051,3.2188758248682006,3.37,0.43,11.0
6.2,0.3,0.17,2.8,0.04,3.2188758248682006,3.01,0.46,9.0
5.1,0.33,0.27,6.7,0.022000000000000002,3.8066624897703196,3.36,0.39,11.0
6.9,0.29,0.3,8.2,0.026000000000000002,3.58351893845611,3.0,0.37,12.3
7.0,0.18,0.49,5.3,0.04,3.5553480614894135,3.24,0.4,12.2
7.2,0.44,0.28,3.4,0.048,3.1354942159291497,3.21,0.37,11.3
8.9,0.13,0.49,1.0,0.027999999999999997,1.9459101490553132,2.91,0.32,9.9
10.2,0.29,0.65,2.4,0.075,1.9459101490553132,3.22,0.63,11.8
9.2,0.25,0.34,1.2,0.026000000000000002,3.4657359027997265,2.93,0.37,11.3
7.8,0.18,0.46,12.6,0.042,3.7376696182833684,3.24,0.76,8.5
6.3,0.22,0.57,1.4,0.20800000000000002,2.70805020110221,3.16,0.43,10.0
7.8,0.24,0.32,12.2,0.054000000000000006,3.7612001156935624,3.01,0.54,8.8
7.7,0.34,0.28,11.0,0.04,3.4657359027997265,3.27,0.29,9.2
9.5,0.735,0.1,2.1,0.079,1.9459101490553132,3.23,0.56,10.1
11.6,0.42,0.53,3.3,0.105,3.5263605246161616,3.2,0.95,9.2
6.4,0.67,0.08,2.1,0.045,2.995732273553991,3.49,0.49,11.4
7.1,0.365,0.14,1.2,0.055,3.2188758248682006,3.15,0.43,8.9
6.9,0.18,0.36,1.3,0.036000000000000004,3.713572066704308,3.27,0.95,9.5
6.5,0.44,0.49,7.7,0.045,2.833213344056216,3.11,0.37,8.7
7.6,0.33,0.35,6.3,0.036000000000000004,2.5649493574615367,3.16,0.39,12.0
9.1,0.21,0.37,1.6,0.067,1.9459101490553132,3.23,0.58,11.1
6.9,0.24,0.37,6.1,0.027000000000000003,3.6635616461296463,3.19,0.34,12.4
6.4,0.5,0.2,2.4,0.059000000000000004,2.995732273553991,3.18,0.4,9.2
12.7,0.6,0.65,2.3,0.063,1.9459101490553132,3.03,0.57,9.9
6.3,0.24,0.29,13.7,0.035,3.9889840465642745,3.17,0.38,10.6
5.9,0.62,0.28,3.5,0.039,4.02535169073515,3.44,0.44,12.0
10.4,0.26,0.48,1.9,0.066,1.9459101490553132,3.33,0.87,10.9
6.5,0.35,0.36,0.8,0.034,3.4965075614664802,3.11,0.5,12.1
8.2,0.24,0.49,9.3,0.038,3.970291913552122,3.02,0.33,10.6
6.6,0.25,0.42,11.3,0.049,4.356708826689592,3.24,0.52,9.5
6.8,0.27,0.49,1.2,0.044000000000000004,3.58351893845611,3.13,0.48,12.1
6.5,0.3,0.39,7.8,0.038,4.127134385045092,3.19,0.5,9.4
6.0,0.31,0.27,2.3,0.042,2.995732273553991,3.32,0.41,12.7
6.4,0.22,0.38,9.1,0.044000000000000004,3.58351893845611,2.97,0.3,11.0
7.6,0.32,0.36,1.6,0.04,3.4965075614664802,3.23,0.52,11.3
7.0,0.735,0.05,2.0,0.081,2.6390573296152584,3.39,0.57,9.8
6.4,0.23,0.3,7.1,0.037000000000000005,4.1588830833596715,3.06,0.34,9.2
6.9,0.26,0.27,4.2,0.031,3.044522437723423,3.12,0.39,11.5
6.0,0.2,0.33,1.1,0.039,3.828641396489095,3.31,0.45,11.6
7.2,0.32,0.4,8.7,0.038,3.828641396489095,3.2,0.47,10.4
8.0,0.27,0.33,1.2,0.05,3.7376696182833684,3.0,0.45,12.4
6.2,0.24,0.25,12.5,0.055,3.871201010907891,3.3,0.51,9.0
10.3,0.34,0.52,2.8,0.159,2.772588722239781,3.18,0.64,9.4
6.0,0.29,0.41,10.8,0.048,4.02535169073515,3.09,0.59,10.96666667
5.9,0.32,0.28,4.7,0.039,3.5553480614894135,3.22,0.57,13.1
6.1,0.35,0.24,2.3,0.034,3.258096538021482,3.34,0.59,12.0
8.0,0.18,0.49,1.8,0.061,2.3978952727983707,3.23,0.48,10.0
9.9,0.35,0.38,1.5,0.057999999999999996,3.4657359027997265,3.26,0.82,10.6
6.9,0.45,0.11,2.4,0.043,1.9459101490553132,3.3,0.65,11.4
7.5,0.59,0.22,1.8,0.08199999999999999,3.784189633918261,3.1,0.42,9.2
7.1,0.27,0.24,12.6,0.044000000000000004,3.8918202981106265,3.04,0.56,10.0
7.6,0.33,0.36,2.1,0.034,3.295836866004329,3.42,0.48,10.5
6.4,0.18,0.74,11.9,0.046,4.007333185232471,3.58,0.68,10.1
5.4,0.31,0.47,3.0,0.053,3.8501476017100584,3.29,0.76,10.0
7.2,0.23,0.38,14.3,0.057999999999999996,4.02535169073515,3.09,0.44,9.0
